time_sec,waypoint_index,waypoint_name,x,y,yaw_deg,target_x,target_y,distance_to_goal,heading_error_deg,linear_speed,angular_speed,mode
46.368056,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.418165,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.468290,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.518459,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.568646,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.618785,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.668944,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.720777,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.770981,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.821343,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.871480,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.921624,1,astar_goal,5.402503,1.988555,6.694962,5.500000,2.000000,0.098167,0.000000,0.053992,0.000000,forward
46.971729,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.023085,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.073250,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.123404,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.173538,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.223650,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.276948,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.327391,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.377559,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.427669,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.477845,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.530506,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.580672,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.630872,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.681379,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.731519,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.781682,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.831872,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.883185,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.933393,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
47.983603,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
48.033821,1,astar_goal,5.461038,1.995426,6.694962,5.500000,2.000000,0.039230,-0.000000,0.025000,-0.000000,forward
48.083951,1,astar_goal,5.487163,1.998493,6.694962,5.500000,2.000000,0.012925,0.000000,0.000000,0.000000,reached
