time_sec,waypoint_index,waypoint_name,x,y,yaw_deg,target_x,target_y,distance_to_goal,heading_error_deg,linear_speed,angular_speed,mode
1.909674,0,astar_wp01,-0.000000,-0.000000,35.775485,0.700000,0.800000,1.063015,13.038590,0.000000,0.341349,turn
1.959826,0,astar_wp01,-0.000000,-0.000000,35.775485,0.700000,0.800000,1.063015,13.038590,0.000000,0.341349,turn
2.010004,0,astar_wp01,-0.000000,-0.000000,35.775485,0.700000,0.800000,1.063015,13.038590,0.000000,0.341349,turn
2.060156,0,astar_wp01,-0.000000,-0.000000,35.775485,0.700000,0.800000,1.063015,13.038590,0.000000,0.341349,turn
2.110307,0,astar_wp01,-0.000000,-0.000000,35.775485,0.700000,0.800000,1.063015,13.038590,0.000000,0.341349,turn
2.160433,0,astar_wp01,-0.000000,-0.000000,35.775485,0.700000,0.800000,1.063015,13.038590,0.000000,0.341349,turn
2.210525,0,astar_wp01,-0.000000,-0.000000,35.775485,0.700000,0.800000,1.063015,13.038590,0.000000,0.341349,turn
2.260642,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.310800,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.360920,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.411055,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.461176,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.511309,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.561444,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.611588,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.664902,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.715162,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.765257,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.815383,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.865480,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.915602,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
2.967028,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.017163,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.067298,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.117401,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.167535,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.221059,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.271218,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.321330,0,astar_wp01,-0.000000,-0.000000,59.542254,0.700000,0.800000,1.063015,-10.728179,0.000000,-0.280863,turn
3.371474,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.421583,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.471715,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.521802,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.571986,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.625483,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.675743,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.726106,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.776267,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.826340,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.876460,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.926588,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
3.976711,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.026862,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.076977,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.127064,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.177181,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.229275,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.279382,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.329575,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.379754,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.429863,0,astar_wp01,-0.000000,-0.000000,50.189764,0.700000,0.800000,1.063015,-1.375689,0.180000,-0.028812,forward
4.480035,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.530197,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.580331,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.630458,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.680567,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.730664,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.780834,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.830937,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.881104,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.931298,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
4.983888,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.034018,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.084161,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.134257,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.184523,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.234693,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.284800,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.334931,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.385078,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.435203,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.485341,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.536484,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.586579,0,astar_wp01,0.107060,0.119288,47.347334,0.700000,0.800000,0.902744,1.594877,0.180000,0.033403,forward
5.636702,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
5.686810,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
5.736962,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
5.787099,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
5.837194,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
5.887327,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
5.937436,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
5.987596,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.040746,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.090912,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.141155,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.191291,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.241449,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.291611,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.341740,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.391939,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.442043,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.492170,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.542250,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.592373,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.642499,0,astar_wp01,0.226951,0.253538,49.189695,0.700000,0.800000,0.722770,-0.071030,0.180000,-0.001488,forward
6.692610,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
6.742753,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
6.793411,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
6.843551,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
6.893735,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
6.943895,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
6.994052,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.044170,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.094313,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.146346,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.196586,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.246744,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.297001,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.347235,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.397340,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.447480,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.497631,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.547896,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.598097,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.648233,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.698327,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.748456,0,astar_wp01,0.344464,0.389885,49.202874,0.700000,0.800000,0.542770,-0.125457,0.180000,-0.002628,forward
7.798536,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
7.848657,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
7.898737,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
7.948850,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
7.998981,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.049139,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.099304,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.149462,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.199564,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.249665,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.299835,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.349965,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.400107,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.450211,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.500351,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.550445,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.600571,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.650639,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.700860,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.750977,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.801092,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.851227,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.901339,0,astar_wp01,0.462251,0.525996,49.052587,0.700000,0.800000,0.362771,-0.000199,0.180000,-0.000004,forward
8.951475,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.001653,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.051827,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.101934,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.152057,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.202178,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.252526,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.302804,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.352928,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.403083,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.453182,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.503444,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.553576,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.603707,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.653918,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.704056,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.754134,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.804292,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.854363,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.904490,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
9.954588,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
10.004791,0,astar_wp01,0.580218,0.661951,49.052012,0.700000,0.800000,0.182771,0.000629,0.100524,0.000013,forward
10.054867,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.105000,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.155142,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.205286,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.255457,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.305545,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.355690,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.405823,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.455958,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.506075,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.556221,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.606348,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.656530,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.706676,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.756831,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.806911,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.857015,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
10.907086,0,astar_wp01,0.650330,0.742754,49.052724,0.700000,0.800000,0.075790,0.000357,0.041685,0.000007,forward
